id,name,eve_echoes_market_id,cached_lowest_sell,item_type_id
2523,Megathron Striker Rosethorn SKIN (Permanent),80506602500,194999995.00,219
2522,Stabber Rosethorn SKIN (Permanent),80506700680,10000000.00,212
2520,Stabber Fleet Issue Rosethorn SKIN (Permanent),80506701080,29999999.00,212
2519,Cyclone Rosethorn SKIN (Permanent),80506701420,88888888.00,216
2518,Stabber Sniper Rosethorn SKIN (Permanent),80506701600,15000000.00,212
2517,Hurricane Prototype Rosethorn SKIN (Permanent),80506701690,35000000.00,216
2516,Hurricane Rosethorn SKIN (Permanent),80506701700,83000000.00,216
2515,Cyclone Command Rosethorn SKIN (Permanent),80506701800,,216
2513,Cyclone Guardian Rosethorn SKIN (Permanent),80506702090,45000000.00,216
2512,Typhoon Rosethorn SKIN (Permanent),80506702160,71000000.00,220
2511,Hurricane E-War Rosethorn SKIN (Permanent),80506702350,,216
2508,Tempest Rosethorn SKIN (Permanent),80506702470,129000000.00,220
2507,Succubus Rosethorn SKIN (Permanent),80506802620,78000000.00,256
2506,Gila Rosethorn SKIN (Permanent),80506902680,280000000.00,263
2505,Venture Training Rosethorn SKIN (Permanent),80507000300,14999999.00,221
2504,Venture Rosethorn SKIN (Permanent),80507000310,800000.00,221
2503,Venture II Rosethorn SKIN (Permanent),80507000740,29500000.00,221
2501,Dramiel Rosethorn SKIN (Permanent),80507102640,425000000.00,256
2500,Prophecy Heartbreaker SKIN (Permanent),80507201390,419999999.00,239
2498,Prophecy Guardian Heartbreaker SKIN (Permanent),80507202060,139999999.00,239
2497,Prophecy II Command Heartbreaker SKIN (Permanent),80507202360,,239
2495,Phantasm Heartbreaker SKIN (Permanent),80507302690,,263
2493,Rattlesnake Heartbreaker SKIN (Permanent),80507402750,2000000000.00,244
2492,Vindicator Heartbreaker SKIN (Permanent),80507502790,2000000000.00,244
2491,Retriever Heartbreaker SKIN (Permanent),80507601440,750000000.00,221
2490,Cynabal Heartbreaker SKIN (Permanent),80507702710,500000001.00,263
2489,Machariel Heartbreaker SKIN (Permanent),80507702780,,244
2646,Prophecy Guardian Hallorange SKIN(permanent),80504902060,,239
2645,Coercer Covert Ops Hallorange SKIN(permanent),80504902240,,261
2644,Prophecy II Guardian Hallorange SKIN(permanent),80504902400,,239
2643,Cormorant Hallorange SKIN(permanent),80505000230,,205
2642,Cormorant II Hallorange SKIN(permanent),80505000410,,205
2640,Cormorant Guardian Hallorange SKIN(permanent),80505000620,,205
2639,Caracal Hallorange SKIN(permanent),80505000660,,210
2638,Caracal Trainer Hallorange SKIN(permanent),80505000700,,210
2637,Cormorant Interdictor Hallorange SKIN(permanent),80505000900,,205
2636,Caracal Navy Issue Hallorange SKIN(permanent),80505001060,,210
2635,Ferox Hallorange SKIN(permanent),80505001400,,214
2634,Caracal Sniper Hallorange SKIN(permanent),80505001580,,210
2633,Cormorant II Interdictor Hallorange SKIN(permanent),80505001910,,205
2632,Ferox Guardian Hallorange SKIN(permanent),80505002070,,214
2631,Cormorant Covert Ops Hallorange SKIN(permanent),80505002250,,205
2630,Ferox II Guardian Hallorange SKIN(permanent),80505002410,,214
2629,Catalyst Hallorange SKIN(permanent),80505100240,20000000.00,206
2628,Catalyst II Hallorange SKIN(permanent),80505100420,20000000.00,206
2626,Catalyst Guardian Hallorange SKIN(permanent),80505100630,20000000.00,206
2624,Vexor Trainer Hallorange SKIN(permanent),80505100710,20000000.00,211
2622,Vexor Navy Issue Hallorange SKIN(permanent),80505101070,,211
2621,Myrmidon Hallorange SKIN(permanent),80505101410,500000000.00,215
2618,Myrmidon Guardian Hallorange SKIN(permanent),80505102080,399999999.00,215
2616,Myrmidon II Guardian Hallorange SKIN(permanent),80505102420,188888888.00,215
2614,Thrasher II Hallorange SKIN(permanent),80505200430,,207
2613,Thrasher Fleet Issue Hallorange SKIN(permanent),80505200600,,207
2612,Thrasher Guardian Hallorange SKIN(permanent),80505200640,500000000.00,207
2610,Stabber Trainer Hallorange SKIN(permanent),80505200720,,212
2609,Thrasher Interdictor Hallorange SKIN(permanent),80505200920,,207
2608,Stabber Fleet Issue Hallorange SKIN(permanent),80505201080,,212
2607,Cyclone Hallorange SKIN(permanent),80505201420,,216
2606,Stabber Sniper Hallorange SKIN(permanent),80505201600,500000000.00,212
2603,Thrasher Covert Ops Hallorange SKIN(permanent),80505202270,,207
2602,Cyclone II Guardian Hallorange SKIN(permanent),80505202430,500000000.00,216
2599,Dragoon Sniper Grimace SKIN(permanent),80505300930,399000000.00,261
2595,Prophecy Grimace SKIN(permanent),80505301390,,239
2594,Arbitrator Interdictor Grimace SKIN(permanent),80505301490,,236
2593,Arbitrator E-War Grimace SKIN(permanent),80505301530,399000000.00,236
2590,Prophecy II Guardian Grimace SKIN(permanent),80505302400,,239
2589,Corax Grimace SKIN(permanent),80505400370,115000000.00,205
2587,Corax Sniper Grimace SKIN(permanent),80505400940,,205
2586,Blackbird Grimace SKIN(permanent),80505401000,649000000.00,210
2584,Blackbird Covert Ops Grimace SKIN(permanent),80505401320,,210
2583,Ferox Grimace SKIN(permanent),80505401400,,214
2582,Blackbird Interdictor Grimace SKIN(permanent),80505401500,,210
2581,Blackbird E-War Grimace SKIN(permanent),80505401540,649000000.00,210
2577,Algos Grimace SKIN(permanent),80505500380,300000000.00,206
2574,Celestis Grimace SKIN(permanent),80505501020,250000000.00,211
2572,Celestis Covert Ops Grimace SKIN(permanent),80505501330,,211
2571,Myrmidon Grimace SKIN(permanent),80505501410,,215
2570,Celestis Interdictor Grimace SKIN(permanent),80505501510,,211
2569,Celestis E-War Grimace SKIN(permanent),80505501550,150000000.00,211
2564,Talwar Trainer Grimace SKIN(permanent),80505600470,12000000.00,207
2648,Omen Sniper Hallorange SKIN(permanent),80504901570,,236
2627,Catalyst Navy Issue Hallorange SKIN(permanent),80505100590,,206
2625,Vexor Hallorange SKIN(permanent),80505100670,,211
2623,Catalyst Interdictor Hallorange SKIN(permanent),80505100910,,206
2619,Catalyst II Interdictor Hallorange SKIN(permanent),80505101920,,206
2617,Catalyst Covert Ops Hallorange SKIN(permanent),80505102260,,206
2615,Thrasher Hallorange SKIN(permanent),80505200250,,207
2611,Stabber Hallorange SKIN(permanent),80505200680,,212
2604,Cyclone Guardian Hallorange SKIN(permanent),80505202090,,216
2601,Dragoon Grimace SKIN(permanent),80505300360,312500000.00,261
2600,Dragoon Trainer Grimace SKIN(permanent),80505300440,,261
2598,Arbitrator Grimace SKIN(permanent),80505300980,312500000.00,236
2597,Dragoon Assault Grimace SKIN(permanent),80505301230,299000000.00,261
2596,Arbitrator Covert Ops Grimace SKIN(permanent),80505301310,,236
2591,Prophecy Guardian Grimace SKIN(permanent),80505302060,,239
2588,Corax Trainer Grimace SKIN(permanent),80505400450,,205
2585,Corax Assault Grimace SKIN(permanent),80505401240,,205
2580,Blackbird II Covert Ops Grimace SKIN(permanent),80505401950,725000000.00,210
2579,Ferox Guardian Grimace SKIN(permanent),80505402070,312500000.00,214
2578,Ferox II Guardian Grimace SKIN(permanent),80505402410,,214
2576,Algos Trainer Grimace SKIN(permanent),80505500460,,206
2573,Algos Assault Grimace SKIN(permanent),80505501250,,206
2567,Myrmidon Guardian Grimace SKIN(permanent),80505502080,312500000.00,215
2566,Myrmidon II Guardian Grimace SKIN(permanent),80505502420,150000000.00,215
2565,Talwar Grimace SKIN(permanent),80505600390,,207
2563,Talwar Sniper Grimace SKIN(permanent),80505600960,,207
2698,Oracle II Snowfield Adventure SKIN(permanent),80504101980,280000000.00,239
2695,Caracal Snowfield Adventure SKIN(permanent),80504200660,149999999.00,210
2692,Ferox Snowfield Adventure SKIN(permanent),80504201400,220000000.00,214
2690,Naga Snowfield Adventure SKIN(permanent),80504201740,371337000.00,214
2688,Naga II Snowfield Adventure SKIN(permanent),80504201990,300000000.00,214
2686,Ferox II Command Snowfield Adventure SKIN(permanent),80504202370,,214
2685,Vexor Snowfield Adventure SKIN(permanent),80504300670,199000000.00,211
2679,Myrmidon Command Snowfield Adventure SKIN(permanent),80504301790,250000000.00,215
2675,Stabber Snowfield Adventure SKIN(permanent),80504400680,,212
2674,Stabber Trainer Snowfield Adventure SKIN(permanent),80504400720,149999999.00,212
2672,Cyclone Snowfield Adventure SKIN(permanent),80504401420,320000000.00,216
2653,Coercer Navy Issue Hallorange SKIN(permanent),80504900570,,261
2652,Omen Trainer Hallorange SKIN(permanent),80504900690,,236
2651,Coercer Interdictor Hallorange SKIN(permanent),80504900890,,261
2650,Omen Navy Issue Hallorange SKIN(permanent),80504901050,,236
2733,Punisher Yoiul Envoy SKIN(permanent),80503700150,1800000.00,241
2732,Dragoon Yoiul Envoy SKIN(permanent),80503700360,2990000.00,261
2730,Dragoon Sniper Yoiul Envoy SKIN(permanent),80503700930,2999999.00,261
2729,Punisher Assault Yoiul Envoy SKIN(permanent),80503701190,2222222.00,241
2728,Dragoon Assault Yoiul Envoy SKIN(permanent),80503701230,2000000.00,261
2727,Augoror Yoiul Envoy SKIN(permanent),80503701270,4900000.00,236
2726,Merlin Yoiul Envoy SKIN(permanent),80503800110,3000000.00,201
2725,Corax Yoiul Envoy SKIN(permanent),80503800370,2000000.00,205
2724,Corax Trainer Yoiul Envoy SKIN(permanent),80503800450,4900000.00,205
2722,Merlin Assault Yoiul Envoy SKIN(permanent),80503801200,5999997.00,201
2721,Corax Assault Yoiul Envoy SKIN(permanent),80503801240,2000000.00,205
2720,Osprey Yoiul Envoy SKIN(permanent),80503801280,13500000.00,210
2719,Incursus Yoiul Envoy SKIN(permanent),80503900180,999998.00,202
2718,Algos Yoiul Envoy SKIN(permanent),80503900380,4999997.00,206
2717,Algos Trainer Yoiul Envoy SKIN(permanent),80503900460,1000000.00,206
2715,Incursus Assault Yoiul Envoy SKIN(permanent),80503901210,2999997.00,202
2714,Algos Assault Yoiul Envoy SKIN(permanent),80503901250,2000000.00,206
2713,Exequror Yoiul Envoy SKIN(permanent),80503901290,8499997.00,211
2711,Talwar Yoiul Envoy SKIN(permanent),80504000390,1900000.00,207
2710,Talwar Trainer Yoiul Envoy SKIN(permanent),80504000470,2400000.00,207
2709,Talwar Sniper Yoiul Envoy SKIN(permanent),80504000960,1200000.00,207
2708,Breacher Assault Yoiul Envoy SKIN(permanent),80504001220,9999997.00,203
2707,Talwar Assault Yoiul Envoy SKIN(permanent),80504001260,3000000.00,207
2706,Scythe Yoiul Envoy SKIN(permanent),80504001300,19900000.00,212
2705,Omen Snowfield Adventure SKIN(permanent),80504100650,95000000.00,236
2703,Omen Navy Issue Snowfield Adventure SKIN(permanent),80504101050,150000000.00,236
2702,Prophecy Snowfield Adventure SKIN(permanent),80504101390,499888888.00,239
2701,Omen Sniper Snowfield Adventure SKIN(permanent),80504101570,200000000.00,236
2700,Oracle Snowfield Adventure SKIN(permanent),80504101730,366666666.00,239
2699,Prophecy Command Snowfield Adventure SKIN(permanent),80504101770,,239
2697,Prophecy Guardian Snowfield Adventure SKIN(permanent),80504102060,238000000.00,239
2696,Prophecy II Command Snowfield Adventure SKIN(permanent),80504102360,,239
2693,Caracal Navy Issue Snowfield Adventure SKIN(permanent),80504201060,,210
2691,Caracal Sniper Snowfield Adventure SKIN(permanent),80504201580,,210
2689,Ferox Command Snowfield Adventure SKIN(permanent),80504201780,,214
2687,Ferox Guardian Snowfield Adventure SKIN(permanent),80504202070,,214
2684,Vexor Trainer Snowfield Adventure SKIN(permanent),80504300710,149999999.00,211
2682,Myrmidon Snowfield Adventure SKIN(permanent),80504301410,450000000.00,215
2681,Vexor Sniper Snowfield Adventure SKIN(permanent),80504301590,,211
2678,Talos II Snowfield Adventure SKIN(permanent),80504302000,450000000.00,215
2677,Myrmidon Guardian Snowfield Adventure SKIN(permanent),80504302080,280000000.00,215
2676,Myrmidon II Command Snowfield Adventure SKIN(permanent),80504302380,,215
2673,Stabber Fleet Issue Snowfield Adventure SKIN(permanent),80504401080,,212
2671,Stabber Sniper Snowfield Adventure SKIN(permanent),80504401600,199999999.00,212
2670,Tornado Snowfield Adventure SKIN(permanent),80504401760,450000000.00,216
2669,Tornado II Snowfield Adventure SKIN(permanent),80504402010,300000000.00,216
2667,Magnate Covert Ops Golden Slumber SKIN (Permanent),80504500530,7000000.00,241
2666,Purifier Golden Slumber SKIN (Permanent),80504500750,6999999.00,241
2665,Maller Guardian Golden Slumber SKIN (Permanent),80504501350,1500000.00,236
2664,Heron Covert Ops Golden Slumber SKIN (Permanent),80504600540,21000000.00,201
2663,Manticore Golden Slumber SKIN (Permanent),80504600760,6500000.00,201
2662,Moa Guardian Golden Slumber SKIN (Permanent),80504601360,3000000.00,210
2661,Imicus Covert Ops Golden Slumber SKIN (Permanent),80504700550,4999999.00,202
2660,Nemesis Golden Slumber SKIN (Permanent),80504700770,6900000.00,202
2659,Thorax Guardian Golden Slumber SKIN (Permanent),80504701370,4500000.00,211
2658,Probe Covert Ops Golden Slumber SKIN (Permanent),80504800560,7500000.00,203
2657,Hound Golden Slumber SKIN (Permanent),80504800780,3000000.00,203
2655,Coercer Hallorange SKIN(permanent),80504900220,199999999.00,261
2654,Coercer II Hallorange SKIN(permanent),80504900400,,261
2777,Dragoon Tash-Murkon SKIN(permanent),80000100360,,261
2776,Maller Tash-Murkon SKIN(permanent),80000100970,195000000.00,236
2774,Condor Vikmi SKIN(permanent),80000500070,,201
2773,Corax Vikmi SKIN(permanent),80000500370,,205
2772,Moa Vikmi SKIN(permanent),80000500990,195000000.00,210
2769,Algos Erasdo SKIN(permanent),80000900380,,206
2768,Thorax Erasdo SKIN(permanent),80000901010,,211
2767,Myrmidon Aliastra SKIN (Permanent),80000901410,195000000.00,215
2765,Talwar Krusual SKIN(permanent),80001300390,75000000.00,207
1777,Hemorphite,51007000000,620.00,251
2803,Cormorant Interdictor Blueprint,60200000102,3738000.00,172
2793,Blackbird Interdictor Blueprint,60300000107,9469420.00,173
2789,Arbitrator Interdictor Blueprint,60300000307,4469420.00,173
2787,Celestis Interdictor Blueprint,60300000407,4500000.00,173
2786,MK5 Interdiction Sphere Launcher Blueprint,61026000006,4900000.00,231
2781,MK9 Warp Disruption Field Generator Blueprint,61116000010,8100000.00,231
2760,Venture II Wealth Explorer SKIN(permanent),80001800740,,221
2759,Venture III Wealth Explorer SKIN(permanent),80001801180,,221
1227,Punisher Holy Throne SKIN(permanent),80002400150,,241
1229,Dragoon Holy Throne SKIN(permanent),80002400360,,261
139,Omen Trainer Holy Throne SKIN(permanent),80002400690,100000.00,236
2429,Maller Trainer Holy Throne SKIN(permanent),80002401090,800000.00,236
2758,Arbitrator Copper SKIN (Permanent),80500100980,20000000.00,236
2756,Bestower Copper SKIN (Permanent),80500101130,,262
2755,Punisher Assault Copper SKIN (Permanent),80500101190,,241
2754,Harbinger Prototype Copper SKIN (Permanent),80500101650,,239
2753,Imicus High Mobility Titanium Silver SKIN (Permanent),80500400480,,221
2752,Celestis Titanium Silver SKIN (Permanent),80500401020,,211
2751,Vexor Navy Issue Titanium silver SKIN(permanent),80500401070,250000000.00,211
2749,Nereus High Mobility Titanium Silver SKIN (Permanent),80500401170,,221
2748,Incursus Assault Titanium Silver SKIN (Permanent),80500401210,,202
2747,Algos Assault Titanium Silver SKIN (Permanent),80500401250,4500000.00,206
2743,Tayra Red Ochre SKIN (Permanent),80500701140,,253
2742,Corax Assault Red Ochre SKIN (Permanent),80500701240,20000000.00,205
2740,Stabber Fleet Issue Soot SKIN(permanent),80501001080,,212
2739,Mammoth Smoke Gray SKIN (Permanent),80501001160,,252
2738,Breacher Assault Smoke Gray SKIN (Permanent),80501001220,20000000.00,203
483,Coercer Earth  SKIN(permanent),80502000220,100000000.00,261
2736,Maller Guardian Earth  SKIN(permanent),80502001350,,236
2735,Moa Guardian Earth  SKIN(permanent),80502001360,,210
2734,Rupture Guardian Earth  SKIN(permanent),80502001380,125000000.00,212
1306,Myrmidon Air SKIN(permanent),80502101410,,215
341,Punisher Water  SKIN(permanent),80502300150,,241
275,Omen Water  SKIN(permanent),80502300650,250000000.00,236
617,Corelum C-Type Medium Armor Link Module,11538100025,,74
1774,Compressed Kernite,51005000004,760.00,232
1903,Mercoxit,51015000000,1400.00,267
1906,Compressed Mercoxit,51015000004,,267
2801,Thrasher Interdictor Blueprint,60200000202,2999000.00,172
2800,Thrasher II Interdictor Blueprint,60200000203,3750000.00,172
2799,Coercer Interdictor Blueprint,60200000302,1990000.00,172
2797,Dragoon Sniper Blueprint,60200000310,998000.00,172
2796,Catalyst Interdictor Blueprint,60200000402,1750000.00,172
2795,Catalyst II Interdictor Blueprint,60200000403,3269420.00,172
2794,Moa Interdictor Blueprint,60300000106,,173
2791,Bellicose Interdictor Blueprint,60300000207,9969420.00,173
2790,Maller Interdictor Blueprint,60300000306,,173
2788,Thorax Interdictor Blueprint,60300000406,,173
2238,Maelstrom Blueprint,60500000204,,175
2785,MK7 Interdiction Sphere Launcher Blueprint,61026000008,,231
2783,MK5 Warp Disruption Field Generator Blueprint,61116000006,,231
2782,MK7 Warp Disruption Field Generator Blueprint,61116000008,,231
930,Anti-Kinetic Pump I Blueprint,61708060002,19995.00,189
782,Anti-Thermal Pump III Blueprint,61708070006,9000000.00,189
774,Semiconductor Memory Cell III Blueprint,61711000006,,192
2342,Drone Firepower Augmentor I Blueprint,61719000002,34000.00,187
2780,Corporation Outpost Blueprint,73009000000,100000000.00,237
2779,Resource Extraction Management Center Blueprint,74028000002,30000000.00,199
2778,Executioner Tash-Murkon SKIN(permanent),80000100060,,241
2775,Prophecy Tash-Murkon SKIN (Permanent),80000101390,170000000.00,239
2417,Impairor White blade SKIN(permanent),80000300020,,241
2771,Ferox Wiyrkomi SKIN (Permanent),80000501400,200000000.00,214
2770,Atron Erasdo SKIN(permanent),80000900080,,202
2766,Slasher Krusual SKIN(permanent),80001300090,,203
2764,Rupture Krusual SKIN(permanent),80001301030,200000000.00,212
2763,Cyclone Smoke Gray SKIN (Permanent),80001301420,,216
1947,Executioner Red copper SKIN(permanent),80500100060,9999999.00,241
2757,Omen Navy Issue Red copper SKIN(permanent),80500101050,,236
2750,Kryos Titanium Silver SKIN (Permanent),80500401150,,255
2745,Blackbird Red Ochre SKIN (Permanent),80500701000,18000000.00,210
2744,Caracal Navy Issue Ochre SKIN(permanent),80500701060,,210
2741,Bellicose Smoke Gray SKIN (Permanent),80501001040,,212
2737,Hurricane Prototype Smoke Gray SKIN (Permanent),80501001690,,216
515,Dragoon Trainer Air SKIN(permanent),80502100440,29999999.00,261
2746,Nereus Combat Issue Titanium Silver SKIN (Permanent),80500401430,,221
180,Executioner Interceptor,10100000309,47000000.00,4
2838,Cormorant Interdictor,10200000102,37449999.00,243
2837,Cormorant II Interdictor,10200000103,139500000.00,243
276,Thrasher Guardian,10200000201,12400000.00,10
2836,Thrasher Interdictor,10200000202,42999999.00,243
2835,Thrasher II Interdictor,10200000203,165000000.00,243
2834,Coercer Interdictor,10200000302,35000000.00,243
2820,Resource Extraction Management Center,24028000002,1649999999.00,145
2817,Gourmand Marauder,28008000021,1490000.00,222
1625,Dread Guristas Large Group Shield Booster ,11539200018,,81
1687,True Sansha Large Group Capacitor Transmitter ,11541200018,,87
1128,'Wei' C Macro Particle Stabilizer,11542000024,,119
2028,Railgun Collision Accelerator I,11700000002,425000.00,128
2829,Blackbird Interdictor,10300000107,163500000.00,235
2825,Celestis Interdictor,10300000407,180000000.00,235
2808,Common Yoiul Festival Supply Box,28009100005,1100000.00,259
2833,Coercer II Interdictor,10200000303,125000000.00,243
2832,Catalyst Interdictor,10200000402,30999999.00,243
2830,Moa Interdictor,10300000106,,235
2828,Bellicose Interdictor,10300000207,175000000.00,235
2827,Arbitrator Interdictor,10300000307,203000000.00,235
2826,Thorax Interdictor,10300000406,,235
209,Celestis II Covert Ops,10300000415,355000000.00,13
216,Prophecy II Guardian,10400000302,,18
332,Scorpion,10500000101,666000000.00,22
381,Venture Trainer,10600001405,70000.00,246
168,Federation Navy Medium Rifled Railgun,11000120014,248999.00,30
1335,MK3 Small Snubnosed Railgun,11000520004,2000.00,32
1341,Coreli C-Type Small Snubnosed Railgun,11000520024,2300000.00,32
522,'Mace' Small Beam Laser,11002110012,50000.00,26
553,Civilian Small Pulse Laser,11002510001,800.00,23
565,Centum C-Type Medium Pulse Laser,11002600024,1950000.00,24
614,MK9 Medium Autocannon,11004220010,130000.00,36
684,'Criminal' Small Strike Cannon ,11004510021,725000.00,38
716,'The Returned' Small Jetstream Decomposer,11005000012,45000.00,240
1454,Republic Fleet Medium Rapid Missile Launcher,11015000014,6500000.00,45
766,'Heth' Small Torpedo Launcher ,11019000021,,44
57,MK9 Large Torpedo Launcher,11020000010,870000.00,50
346,'Bubble Gun' Interdiction Sphere Launcher,11026000012,550000000.00,229
1470,'Beatnik' Small Remote Armor Repairer,11102000012,79000.00,56
1513,MK9 Sensor Dampener,11319000010,170000.00,225
645,MK7 Guidance Disruptor,11349000008,30000.00,228
979,'Ironblood' Damage Control System,11516000021,1000000.00,120
1885,'Sparkly' Reactive Armor Hardener ,11529000021,860000.00,102
1580,'Mirror' Large Shield Field Module ,11537200021,4800000.00,72
419,'Hustler' Medium Armor Link Module,11538100012,1200000.00,74
1622,'Settler' Large Group Shield Booster ,11539200012,,81
1702,'Ghost' Medium Group Capacitor Transmitter ,11541100012,,86
1125,'The Sacrificed' Macro Particle Stabilizer,11542000021,,119
2029,Railgun Collision Accelerator II,11700000004,13750000.00,128
1277,Laser Discharge Elutriation II,11702020004,40000.00,129
1350,Decomposer Ambit Extension IV,11705010008,,131
67,Decomposer Discharge Elutriation I,11705020002,500000.00,131
1354,Decomposer Algid Hybrid Administrations Unit II,11705040004,4700000.00,131
2821,Corporation Outpost,23009000000,,237
2818,Cleanup Operation,28008000020,990000.00,222
2816,A New Era of 25 Hours,28008000022,1800000.00,222
2488,'Guardian' Supply Chest,28009000012,40000000.00,223
2815,MK3 Module Blueprint Supply Box,28009000013,2000.00,223
2814,MK5 Module Blueprint Supply Box,28009000014,150000.00,223
2813,MK7 Module Blueprint Supply Box,28009000015,699999.00,223
2812,MK9 Module Blueprint Supply Box,28009000016,2100000.00,223
2811,Common Haunted Supply Box,28009100001,45000000.00,259
2810,Rare Haunted Supply Box,28009100002,350000000.00,259
2809,Precious Haunted Supply Box,28009100003,,259
2807,Rare Yoiul Festival Supply Box,28009100006,8300000.00,259
2805,Yoiul Envoy SKIN Safe,28009100008,2739000.00,259
2804,Guardian's Gala Encrypted Safe,28015000000,1900000.00,259
2263,Celestis Covert Ops Blueprint,60300000414,3580000.00,173
2240,Apocalypse Striker Blueprint,60500000302,,175
2784,MK9 Interdiction Sphere Launcher Blueprint,61026000010,2500000.00,231
2309,MK7 Cloaking Device Blueprint,61108000008,150000.00,179
600,MK7 Covert Ops Cloaking Device Blueprint,61123000008,1800000.00,179
1141,MK7 Large Shield Field Module Blueprint,61537200008,750000.00,178
1945,MK5 Medium Group Shield Booster Blueprint,61539100006,9000.00,177
2840,Amarr Shuttle,10001000301,1900000.00,242
2839,Gallente Shuttle,10001000401,1899990.00,242
1148,MK7 Large Group Shield Booster  Blueprint,61539200008,1900000.00,177
2283,MK5 Small Group Capacitor Transmitter Blueprint,61541000006,20.00,177
2299,Railgun Discharge Elutriation I Blueprint,61700020002,20000.00,183
701,Railgun Burst Aerator III Blueprint,61700030006,142000000.00,183
2328,Decomposer Ambit Extension II Blueprint,61705010004,7500000.00,183
1061,Drone Firepower Augmentor II Blueprint,61719000004,949000.00,187
481,Xian-Yue Prototype Lunar Eclipse SKIN(permanent),80501400870,240000.00,208
1329,Omen Trainer Water  SKIN(permanent),80502300690,29111111.00,236
1319,Moa Trainer Water  SKIN(permanent),80502301100,125000000.00,210
2731,Dragoon Trainer Yoiul Envoy SKIN(permanent),80503700440,900000.00,261
2723,Corax Sniper Yoiul Envoy SKIN(permanent),80503800940,2900000.00,205
2712,Breacher Yoiul Envoy SKIN(permanent),80504000210,3999996.00,203
2704,Omen Trainer Snowfield Adventure SKIN(permanent),80504100690,99999998.00,236
2694,Caracal Trainer Snowfield Adventure SKIN(permanent),80504200700,,210
2683,Vexor Navy Issue Snowfield Adventure SKIN(permanent),80504301070,399999999.00,211
2668,Cyclone Guardian Snowfield Adventure SKIN(permanent),80504402090,300000000.00,216
2656,Rupture Guardian Golden Slumber SKIN (Permanent),80504801380,2000000.00,212
2649,Prophecy Hallorange SKIN(permanent),80504901390,,239
2641,Cormorant Navy Issue Hallorange SKIN(permanent),80505000580,,205
2620,Vexor Sniper Hallorange SKIN(permanent),80505101590,20000000.00,211
2605,Thrasher II Interdictor Hallorange SKIN(permanent),80505201930,90000000.00,207
2592,Arbitrator II Covert Ops Grimace SKIN(permanent),80505301940,,236
2575,Algos Sniper Grimace SKIN(permanent),80505500950,300000000.00,206
2562,Bellicose Grimace SKIN(permanent),80505601040,,212
2551,Succubus Snowfield Adventure SKIN(permanent),80505902620,388888888.00,256
2538,Caracal Trainer Rosethorn SKIN (Permanent),80506500700,13500000.00,210
2530,Raven Striker Rosethorn SKIN (Permanent),80506502490,100000000.00,218
2521,Stabber Trainer Rosethorn SKIN (Permanent),80506700720,19111111.00,212
2510,Cyclone II Command Rosethorn SKIN (Permanent),80506702390,,216
2499,Prophecy Command Heartbreaker SKIN (Permanent),80507201770,,239
992,Blackbird Covert Ops,10300000114,124999999.00,13
1337,MK7 Small Snubnosed Railgun,11000520008,28000.00,32
1345,Federation Navy Medium Snubnosed Railgun,11000620013,70000.00,33
1432,MK9 Strip Miner,11008100010,17000000.00,52
1601,'Vrykolakas' Medium Energy Nosferatu ,11031100021,60000000.00,65
1661,MK5 Small Remote Capacitor Transmitter,11100000006,18000.00,76
861,'Tranquil' Small Remote Armor Repairer ,11102000021,30000.00,56
2037,MK9 Cloaking Device,11108000010,2399998.00,126
1990,Dread Guristas Cloaking Device,11108000017,,126
1729,MK3 Small Shield Extender,11300100004,30000.00,91
1846,MK7 Small Microwarpdrive,11304000008,69000.00,111
2461,MK3 Target Painter,11330000004,25000.00,227
2128,'Basic' Tracking Disruptor,11348000012,290000.00,226
2265,Imperial Navy Tracking Disruptor,11348000013,500000.00,226
945,Caldari Navy Guidance Disruptor,11349000013,150000.00,228
104,Imperial Navy Adaptive Armor Hardener,11513100013,590000.00,103
1171,MK9 Reactive Shield Hardener,11536000010,85000.00,94
1136,Caldari Navy Reactive Shield Hardener,11536000013,59999.00,94
1182,'Bannerman' Small Group Shield Booster ,11539000021,,79
1262,Cannon Metastasis Adjuster II,11704030004,198999.00,130
371,Decomposer Algid Hybrid Administrations Unit I,11705040002,200000.00,131
34,Bay Loading Accelerator II,11706050004,34800000.00,132
2085,Ancillary Powergrid Router II,11711020004,16999999.00,138
1387,Transverse Bulkhead II,11718000004,499999.00,136
1505,MK5 Infiltrator,14000100006,699000.00,60
2472,Mega Corporation,28008000014,13000000.00,222
2483,'Quafe Exclusive' Supply Chest,28009000007,1890000.00,223
2806,Precious Yoiul Festival Supply Box,28009100007,18000000.00,259
1690,Chip: Expert Cognitive Neuroscience Lv. 5,28010000002,1750000000.00,1
253,Lv.7 Gallente Ship Debris,44020000007,6300.00,167
1758,Lv.5 Minmatar Ship Debris,44030000005,6800.00,168
1931,Atron II Interceptor Blueprint,60100000410,,171
2798,Coercer II Interdictor Blueprint,60200000303,2600503.00,172
1113,Coercer Covert Ops Blueprint,60200000311,,172
1047,Catalyst Navy Issue Blueprint,60200000407,1869420.00,172
1131,Sigil Blueprint,60600000302,3488000.00,176
604,MK9 Small Shield Field Module Blueprint,61537000010,50000.00,178
35,MK7 Medium Shield Field Module Blueprint,61537100008,900.00,178
707,Algid Railgun Administrations Unit I Blueprint,61700040002,1150000.00,183
2329,Decomposer Ambit Extension III Blueprint,61705010006,35000000.00,183
